n_train,model,molecule,R2,RMSE,MAE,wall_time_s
86800,cnn,H2O,0.9977959990501404,7.454479490058514e-06,3.7963673094054684e-07,4588.235715866089
86800,cnn,CO2,0.999796986579895,0.0120525431040607,0.008590948767960072,4588.235715866089
86800,cnn,O2,0.9990570545196533,0.005270177884578138,0.0037237040232867002,4588.235715866089
86800,cnn,O3,0.9993849992752075,0.0031069924735134956,0.0016499534249305725,4588.235715866089
86800,cnn,CH4,0.9999498724937439,0.01293896559480584,0.009975160472095013,4588.235715866089
86800,cnn,N2,0.9986271262168884,0.0016369368216081963,0.0010769362561404705,4588.235715866089
86800,cnn,N2O,0.9993273019790649,0.003966957317158141,0.002612906973809004,4588.235715866089
86800,cnn,CO,0.9999600648880005,0.008457369236684071,0.006531048100441694,4588.235715866089
86800,cnn,H2,0.998296320438385,0.10496901959818737,0.021241536363959312,4588.235715866089
86800,cnn,H2S,0.9999405741691589,0.0030620195296858876,0.0020064781419932842,4588.235715866089
86800,cnn,SO2,0.9998023509979248,0.0015684917413374506,0.001109242788515985,4588.235715866089
86800,cnn,NH3,1.0,0.0,0.0,4588.235715866089
